Timestamp,Potentiometer,Button,Light
2026-08-11 20:15:27.966,457,0,72
2026-08-11 20:15:27.966,457,0,72
2026-08-11 20:15:27.966,458,0,72
2026-08-11 20:15:27.966,456,0,72
2026-08-11 20:15:27.966,456,0,73
2026-08-11 20:15:27.966,457,0,73
2026-08-11 20:15:27.966,456,0,73
2026-08-11 20:15:27.967,457,0,73
2026-08-11 20:15:29.826,4,0,73
2026-08-11 20:15:30.027,456,0,73
2026-08-11 20:15:30.227,457,0,73
2026-08-11 20:15:30.428,457,0,72
2026-08-11 20:15:30.629,456,0,71
2026-08-11 20:15:30.830,456,0,72
2026-08-11 20:15:31.030,457,0,73
2026-08-11 20:15:31.231,457,0,17
2026-08-11 20:15:31.431,457,0,13
2026-08-11 20:15:31.632,457,0,10
2026-08-11 20:15:31.833,457,0,9
2026-08-11 20:15:32.034,457,0,8
2026-08-11 20:15:32.234,457,0,14
2026-08-11 20:15:32.435,456,0,70
2026-08-11 20:15:32.636,456,0,72
2026-08-11 20:15:32.836,457,0,72
2026-08-11 20:15:33.037,457,0,72
2026-08-11 20:15:33.238,457,1,73
2026-08-11 20:15:33.438,457,0,73
2026-08-11 20:15:33.639,457,1,73
2026-08-11 20:15:33.840,457,0,73
2026-08-11 20:15:34.045,457,0,72
2026-08-11 20:15:34.246,456,0,72
2026-08-11 20:15:34.446,457,0,72
2026-08-11 20:15:34.647,456,0,73
2026-08-11 20:15:34.848,457,0,73
2026-08-11 20:15:35.048,457,0,73
2026-08-11 20:15:35.249,513,0,74
2026-08-11 20:15:35.450,597,0,73
2026-08-11 20:15:35.650,626,0,74
2026-08-11 20:15:35.851,626,0,72
2026-08-11 20:15:36.052,622,0,72
2026-08-11 20:15:36.252,485,0,72
2026-08-11 20:15:36.453,478,0,72
2026-08-11 20:15:36.654,478,0,72
2026-08-11 20:15:36.854,452,0,73
2026-08-11 20:15:37.055,270,0,74
2026-08-11 20:15:37.256,213,0,73
2026-08-11 20:15:37.457,212,0,73
2026-08-11 20:15:37.657,212,0,73
2026-08-11 20:15:37.858,212,0,73
2026-08-11 20:15:38.059,212,0,72
2026-08-11 20:15:38.264,212,0,73
2026-08-11 20:15:38.460,212,0,73
2026-08-11 20:15:38.661,212,0,73
2026-08-11 20:15:38.866,212,0,73
2026-08-11 20:15:39.066,212,0,73
2026-08-11 20:15:39.263,212,0,73
2026-08-11 20:15:39.468,212,0,73
2026-08-11 20:15:39.668,212,0,72
2026-08-11 20:15:39.869,212,0,72
2026-08-11 20:15:40.070,212,0,72
2026-08-11 20:15:40.270,211,0,73
2026-08-11 20:15:40.471,212,0,73
2026-08-11 20:15:40.672,212,0,73
2026-08-11 20:15:40.874,212,0,73
2026-08-11 20:15:41.073,212,0,73
2026-08-11 20:15:41.274,212,0,74
2026-08-11 20:15:41.474,212,0,73
2026-08-11 20:15:41.675,212,0,72
2026-08-11 20:15:41.876,212,0,72
2026-08-11 20:15:42.077,212,0,72
2026-08-11 20:15:42.277,212,0,73
2026-08-11 20:15:42.482,212,0,73
2026-08-11 20:15:42.679,212,0,73
2026-08-11 20:15:42.879,212,0,73
2026-08-11 20:15:43.084,212,0,73
2026-08-11 20:15:43.281,212,0,73
