Timestamp,Potentiometer,Button,Light
2026-08-11 12:47:57.213,863,0,1008
2026-08-11 12:47:57.213,863,0,1008
2026-08-11 12:47:57.214,863,0,1008
2026-08-11 12:47:57.215,863,0,1008
2026-08-11 12:47:57.229,863,0,1009
2026-08-11 12:47:57.230,863,0,1009
2026-08-11 12:47:57.230,863,0,1008
2026-08-11 12:47:57.245,863,0,1009
2026-08-11 12:47:57.247,863,0,1008
2026-08-11 12:47:57.248,863,0,1008
2026-08-11 12:47:57.249,863,0,1008
2026-08-11 12:47:57.250,863,0,1008
2026-08-11 12:47:57.250,863,0,1008
2026-08-11 12:47:57.252,863,0,1008
2026-08-11 12:47:58.138,863,0,1008
2026-08-11 12:47:59.137,863,0,1008
2026-08-11 12:48:00.137,863,0,1008
2026-08-11 12:48:01.136,863,0,1008
2026-08-11 12:48:02.135,863,0,1009
2026-08-11 12:48:03.135,863,0,1008
2026-08-11 12:48:04.134,862,0,1008
2026-08-11 12:48:05.133,862,0,1008
2026-08-11 12:48:06.133,862,0,1009
2026-08-11 12:48:07.132,863,0,1008
2026-08-11 12:48:08.132,862,1,1008
2026-08-11 12:48:09.131,863,0,1008
2026-08-11 12:48:10.130,861,0,1006
2026-08-11 12:48:11.130,860,0,1005
2026-08-11 12:48:12.129,860,0,1005
2026-08-11 12:48:13.129,860,1,1005
2026-08-11 12:48:14.128,859,1,1005
2026-08-11 12:48:15.127,859,1,1004
2026-08-11 12:48:16.127,859,1,1003
2026-08-11 12:48:17.126,862,0,1009
2026-08-11 12:48:18.125,862,0,1009
2026-08-11 12:48:19.125,863,0,1009
2026-08-11 12:48:20.124,859,0,1003
2026-08-11 12:48:21.124,858,0,1003
2026-08-11 12:48:22.123,858,0,1002
2026-08-11 12:48:23.122,857,0,1000
2026-08-11 12:48:24.122,858,0,1004
2026-08-11 12:48:25.121,858,0,1004
2026-08-11 12:48:26.120,859,1,1004
2026-08-11 12:48:27.120,859,1,1004
2026-08-11 12:48:28.119,859,0,1004
2026-08-11 12:48:29.119,859,1,1004
2026-08-11 12:48:30.118,859,0,1004
2026-08-11 12:48:31.117,859,0,1004
2026-08-11 12:48:32.117,859,1,1004
2026-08-11 12:48:33.116,859,0,1005
2026-08-11 12:48:34.116,859,0,1004
2026-08-11 12:48:35.115,859,1,1004
2026-08-11 12:48:36.114,859,0,1004
2026-08-11 12:48:37.114,860,0,1005
2026-08-11 12:48:38.113,860,0,1004
2026-08-11 12:48:39.112,859,0,1004
2026-08-11 12:48:40.112,859,0,1005
2026-08-11 12:48:41.111,859,1,1005
2026-08-11 12:48:42.111,859,0,1004
2026-08-11 12:48:43.110,859,0,1005
2026-08-11 12:48:44.109,859,1,1005
2026-08-11 12:48:45.109,859,0,1005
2026-08-11 12:48:46.108,859,1,1004
2026-08-11 12:48:47.108,859,0,1005
2026-08-11 12:48:48.107,859,1,1005
2026-08-11 12:48:49.106,859,0,1004
2026-08-11 12:48:50.106,859,0,1004
2026-08-11 12:48:51.105,859,1,1005
2026-08-11 12:48:52.104,859,1,1005
2026-08-11 12:48:53.104,859,1,1005
2026-08-11 12:48:54.103,860,0,1006
2026-08-11 12:48:55.103,862,0,1010
2026-08-11 12:48:56.102,865,0,1007
2026-08-11 12:48:57.101,865,0,1013
2026-08-11 12:48:58.101,857,0,1011
2026-08-11 12:48:59.100,858,0,1008
2026-08-11 12:49:00.100,860,0,1006
2026-08-11 12:49:01.099,860,0,1006
2026-08-11 12:49:02.098,860,0,1006
2026-08-11 12:49:03.098,860,0,1006
2026-08-11 12:49:04.097,861,0,1006
2026-08-11 12:49:05.097,861,0,1006
2026-08-11 12:49:06.096,861,0,1006
2026-08-11 12:49:07.095,860,0,1007
2026-08-11 12:49:08.095,881,0,1020
2026-08-11 12:49:09.094,874,0,1023
2026-08-11 12:49:10.093,870,0,1015
2026-08-11 12:49:11.093,873,0,1017
2026-08-11 12:49:12.092,859,0,1021
2026-08-11 12:49:13.092,859,0,1022
2026-08-11 12:49:14.091,864,0,1015
2026-08-11 12:49:15.086,852,0,993
2026-08-11 12:49:16.086,853,0,998
2026-08-11 12:49:17.085,853,0,998
2026-08-11 12:49:18.084,853,0,998
2026-08-11 12:49:19.084,853,0,998
2026-08-11 12:49:20.083,854,0,998
2026-08-11 12:49:21.083,853,0,998
2026-08-11 12:49:22.082,853,0,998
2026-08-11 12:49:23.081,853,0,998
2026-08-11 12:49:24.081,860,0,998
2026-08-11 12:49:25.080,860,0,998
2026-08-11 12:49:26.079,861,0,998
2026-08-11 12:49:27.079,858,0,998
2026-08-11 12:49:28.078,858,0,998
2026-08-11 12:49:29.078,859,0,999
2026-08-11 12:49:30.077,858,0,998
2026-08-11 12:49:31.076,874,0,1023
2026-08-11 12:49:32.076,877,0,1023
2026-08-11 12:49:33.075,878,0,1023
2026-08-11 12:49:34.075,879,0,1023
2026-08-11 12:49:35.074,879,0,1023
2026-08-11 12:49:36.073,879,0,1023
2026-08-11 12:49:37.073,878,0,1023
2026-08-11 12:49:38.072,879,0,1023
2026-08-11 12:49:39.075,869,0,1023
2026-08-11 12:49:40.075,870,0,1023
2026-08-11 12:49:41.074,871,0,1023
2026-08-11 12:49:42.074,872,0,1023
