Timestamp,Potentiometer,Button,Light
2026-08-11 19:53:36.903,113,0,56
2026-08-11 19:53:36.903,114,0,56
2026-08-11 19:53:36.903,113,0,55
2026-08-11 19:53:36.903,112,0,55
2026-08-11 19:53:36.903,113,0,55
2026-08-11 19:53:36.903,112,0,56
2026-08-11 19:53:36.903,112,0,56
2026-08-11 19:53:36.903,113,0,56
2026-08-11 19:53:36.903,113,0,56
2026-08-11 19:53:36.903,114,0,56
2026-08-11 19:53:36.904,113,0,55
2026-08-11 19:53:36.904,112,0,55
2026-08-11 19:53:36.904,113,0,55
2026-08-11 19:53:36.904,112,0,56
2026-08-11 19:53:36.904,112,0,56
2026-08-11 19:53:36.904,113,0,56
2026-08-11 19:53:36.904,113,0,56
2026-08-11 19:53:36.904,114,0,56
2026-08-11 19:53:36.904,113,0,55
2026-08-11 19:53:36.905,112,0,55
2026-08-11 19:53:36.905,113,0,55
2026-08-11 19:53:36.905,112,0,56
2026-08-11 19:53:36.905,112,0,56
2026-08-11 19:53:36.905,113,0,56
2026-08-11 19:53:36.905,113,0,56
2026-08-11 19:53:36.905,114,0,56
2026-08-11 19:53:37.008,114,0,56
2026-08-11 19:53:37.209,114,0,55
2026-08-11 19:53:37.410,114,0,56
2026-08-11 19:53:37.610,114,0,55
2026-08-11 19:53:37.811,114,0,55
2026-08-11 19:53:38.012,114,0,56
2026-08-11 19:53:38.212,114,0,56
2026-08-11 19:53:38.413,114,0,56
2026-08-11 19:53:38.614,113,0,56
2026-08-11 19:53:38.814,113,0,56
2026-08-11 19:53:39.015,112,0,55
2026-08-11 19:53:39.216,112,0,55
2026-08-11 19:53:39.417,112,0,55
2026-08-11 19:53:39.618,113,0,56
2026-08-11 19:53:39.818,113,0,56
2026-08-11 19:53:40.019,114,0,56
2026-08-11 19:53:40.219,113,0,56
2026-08-11 19:53:40.420,113,0,56
2026-08-11 19:53:40.625,114,0,56
2026-08-11 19:53:40.825,114,0,55
2026-08-11 19:53:41.026,114,0,55
2026-08-11 19:53:41.227,114,0,55
2026-08-11 19:53:41.428,114,0,56
2026-08-11 19:53:41.628,114,0,56
2026-08-11 19:53:41.829,114,0,56
2026-08-11 19:53:42.030,114,0,56
2026-08-11 19:53:42.230,113,0,56
2026-08-11 19:53:42.431,113,0,55
2026-08-11 19:53:42.632,112,0,55
2026-08-11 19:53:42.832,113,0,55
2026-08-11 19:53:43.033,113,0,56
2026-08-11 19:53:43.234,113,0,56
2026-08-11 19:53:43.435,114,0,56
2026-08-11 19:53:43.635,114,0,56
2026-08-11 19:53:43.836,113,0,56
2026-08-11 19:53:44.037,114,0,56
2026-08-11 19:53:44.237,114,0,55
2026-08-11 19:53:44.438,114,0,55
2026-08-11 19:53:44.639,113,0,55
2026-08-11 19:53:44.839,114,0,55
2026-08-11 19:53:45.044,114,0,56
2026-08-11 19:53:45.245,114,0,55
2026-08-11 19:53:45.446,114,0,56
2026-08-11 19:53:45.646,113,0,56
2026-08-11 19:53:45.847,113,0,56
2026-08-11 19:53:46.048,113,0,56
2026-08-11 19:53:46.248,113,0,55
2026-08-11 19:53:46.449,112,0,55
2026-08-11 19:53:46.650,113,0,56
2026-08-11 19:53:46.851,112,0,56
2026-08-11 19:53:47.051,113,0,56
2026-08-11 19:53:47.252,113,0,56
2026-08-11 19:53:47.453,113,0,56
2026-08-11 19:53:47.653,114,0,56
2026-08-11 19:53:47.854,114,0,55
2026-08-11 19:53:48.055,114,0,55
2026-08-11 19:53:48.255,113,0,55
2026-08-11 19:53:48.456,114,0,56
2026-08-11 19:53:48.657,114,0,56
2026-08-11 19:53:48.858,114,0,56
2026-08-11 19:53:49.058,113,0,56
2026-08-11 19:53:49.263,113,0,56
2026-08-11 19:53:49.464,113,0,55
2026-08-11 19:53:49.660,112,0,55
2026-08-11 19:53:49.865,112,0,55
2026-08-11 19:53:50.066,112,0,55
2026-08-11 19:53:50.267,112,0,55
2026-08-11 19:53:50.467,112,0,56
2026-08-11 19:53:50.668,113,0,56
2026-08-11 19:53:50.868,113,0,56
2026-08-11 19:53:51.069,113,0,55
2026-08-11 19:53:51.270,114,0,55
2026-08-11 19:53:51.471,113,0,55
2026-08-11 19:53:51.671,115,0,55
