Timestamp,Potentiometer,Button,Light
2026-08-11 14:26:32.460,788,0,85
2026-08-11 14:26:32.460,788,0,86
2026-08-11 14:26:32.460,788,0,86
2026-08-11 14:26:32.461,788,0,86
2026-08-11 14:26:32.462,788,0,86
2026-08-11 14:26:32.464,788,0,86
2026-08-11 14:26:32.465,788,0,88
2026-08-11 14:26:32.466,788,0,89
2026-08-11 14:26:32.467,788,0,85
2026-08-11 14:26:32.470,788,0,86
2026-08-11 14:26:32.472,788,0,86
2026-08-11 14:26:32.477,788,0,86
2026-08-11 14:26:32.478,788,0,86
2026-08-11 14:26:32.480,788,0,86
2026-08-11 14:26:32.481,788,0,88
2026-08-11 14:26:32.483,788,0,89
2026-08-11 14:26:32.486,788,0,85
2026-08-11 14:26:32.487,788,0,86
2026-08-11 14:26:32.487,788,0,86
2026-08-11 14:26:32.490,788,0,86
2026-08-11 14:26:32.494,788,0,86
2026-08-11 14:26:32.501,788,0,86
2026-08-11 14:26:32.505,788,0,88
2026-08-11 14:26:32.510,788,0,89
2026-08-11 14:26:34.315,787,0,98
2026-08-11 14:26:34.516,786,0,97
2026-08-11 14:26:34.717,787,0,99
2026-08-11 14:26:34.918,787,0,99
2026-08-11 14:26:35.118,787,0,99
2026-08-11 14:26:35.319,788,0,100
2026-08-11 14:26:35.520,788,0,88
2026-08-11 14:26:35.720,788,0,87
2026-08-11 14:26:35.921,788,0,85
2026-08-11 14:26:36.122,788,0,86
2026-08-11 14:26:36.322,789,0,87
2026-08-11 14:26:36.523,788,0,86
2026-08-11 14:26:36.724,789,0,89
2026-08-11 14:26:36.925,789,0,84
2026-08-11 14:26:37.129,786,0,81
2026-08-11 14:26:37.326,786,0,81
2026-08-11 14:26:37.527,786,0,53
2026-08-11 14:26:37.731,786,0,49
2026-08-11 14:26:37.932,786,0,54
2026-08-11 14:26:38.129,786,0,62
2026-08-11 14:26:38.333,786,0,88
2026-08-11 14:26:38.534,786,0,87
2026-08-11 14:26:38.735,786,0,85
2026-08-11 14:26:38.936,786,0,84
2026-08-11 14:26:39.136,786,0,85
2026-08-11 14:26:39.337,786,0,88
2026-08-11 14:26:39.538,786,0,47
2026-08-11 14:26:39.738,786,0,58
2026-08-11 14:26:39.939,786,0,29
2026-08-11 14:26:40.140,786,0,200
2026-08-11 14:26:40.340,786,0,68
2026-08-11 14:26:40.541,786,0,69
2026-08-11 14:26:40.742,786,0,64
2026-08-11 14:26:40.943,786,0,65
2026-08-11 14:26:41.143,786,0,64
2026-08-11 14:26:41.344,786,0,68
2026-08-11 14:26:41.545,786,0,65
2026-08-11 14:26:41.745,791,0,68
2026-08-11 14:26:41.950,764,1,68
2026-08-11 14:26:42.147,731,0,66
2026-08-11 14:26:42.347,752,0,68
2026-08-11 14:26:42.552,743,1,67
2026-08-11 14:26:42.753,755,0,67
2026-08-11 14:26:42.954,755,0,67
2026-08-11 14:26:43.154,768,0,62
2026-08-11 14:26:43.355,770,0,62
2026-08-11 14:26:43.556,745,0,61
2026-08-11 14:26:43.756,752,0,61
2026-08-11 14:26:43.957,774,0,63
2026-08-11 14:26:44.158,783,0,62
2026-08-11 14:26:44.358,783,0,61
2026-08-11 14:26:44.559,826,0,61
2026-08-11 14:26:44.760,1023,0,61
2026-08-11 14:26:44.961,1023,0,61
2026-08-11 14:26:45.161,1023,0,61
2026-08-11 14:26:45.362,1023,0,60
2026-08-11 14:26:45.567,1015,0,62
2026-08-11 14:26:45.767,1023,0,62
2026-08-11 14:26:45.968,1023,0,60
2026-08-11 14:26:46.169,1023,0,60
2026-08-11 14:26:46.369,1023,0,60
2026-08-11 14:26:46.570,1023,0,62
2026-08-11 14:26:46.771,788,0,65
2026-08-11 14:26:46.972,1023,0,64
2026-08-11 14:26:47.172,1023,0,63
2026-08-11 14:26:47.373,1023,0,64
2026-08-11 14:26:47.574,603,0,63
2026-08-11 14:26:47.774,558,0,64
2026-08-11 14:26:47.975,571,0,61
2026-08-11 14:26:48.176,1023,0,61
2026-08-11 14:26:48.377,1023,0,60
2026-08-11 14:26:48.577,1023,0,60
2026-08-11 14:26:48.778,507,0,61
2026-08-11 14:26:48.979,510,0,62
2026-08-11 14:26:49.179,505,0,64
2026-08-11 14:26:49.380,506,0,64
2026-08-11 14:26:49.581,506,0,64
2026-08-11 14:26:49.781,503,0,65
2026-08-11 14:26:49.982,501,0,65
2026-08-11 14:26:50.183,499,0,66
2026-08-11 14:26:50.384,498,0,66
2026-08-11 14:26:50.584,503,0,65
2026-08-11 14:26:50.785,537,0,65
2026-08-11 14:26:50.985,324,0,64
2026-08-11 14:26:51.190,1023,0,64
2026-08-11 14:26:51.391,1023,0,64
2026-08-11 14:26:51.592,1023,0,63
2026-08-11 14:26:51.792,1023,0,63
2026-08-11 14:26:51.993,1023,0,64
2026-08-11 14:26:52.194,1023,0,64
2026-08-11 14:26:52.395,1023,0,64
2026-08-11 14:26:52.595,373,0,63
2026-08-11 14:26:52.796,1023,0,63
2026-08-11 14:26:52.997,1023,0,63
2026-08-11 14:26:53.198,1023,0,62
2026-08-11 14:26:53.398,1023,0,61
2026-08-11 14:26:53.599,391,0,60
2026-08-11 14:26:53.799,395,0,58
2026-08-11 14:26:54.000,407,0,59
2026-08-11 14:26:54.201,437,0,59
2026-08-11 14:26:54.401,426,0,59
2026-08-11 14:26:54.602,430,0,59
2026-08-11 14:26:54.803,429,0,59
2026-08-11 14:26:55.004,448,0,59
2026-08-11 14:26:55.204,442,0,58
2026-08-11 14:26:55.409,447,0,58
2026-08-11 14:26:55.610,431,0,58
2026-08-11 14:26:55.806,433,0,59
2026-08-11 14:26:56.011,433,0,64
2026-08-11 14:26:56.212,434,0,65
2026-08-11 14:26:56.413,440,0,65
2026-08-11 14:26:56.613,433,0,65
2026-08-11 14:26:56.814,436,0,65
2026-08-11 14:26:57.015,433,0,65
2026-08-11 14:26:57.215,429,0,65
2026-08-11 14:26:57.416,429,0,64
2026-08-11 14:26:57.617,428,0,64
2026-08-11 14:26:57.817,432,0,64
2026-08-11 14:26:58.018,430,0,65
2026-08-11 14:26:58.219,432,0,67
2026-08-11 14:26:58.420,442,0,68
2026-08-11 14:26:58.620,442,0,67
2026-08-11 14:26:58.821,433,0,68
2026-08-11 14:26:59.022,431,0,68
2026-08-11 14:26:59.222,434,0,67
2026-08-11 14:26:59.423,437,0,65
2026-08-11 14:26:59.628,433,0,64
2026-08-11 14:26:59.828,432,0,64
2026-08-11 14:27:00.025,432,0,64
2026-08-11 14:27:00.230,431,0,66
2026-08-11 14:27:00.431,428,0,66
2026-08-11 14:27:00.631,428,0,67
2026-08-11 14:27:00.832,429,0,67
2026-08-11 14:27:01.033,432,0,66
2026-08-11 14:27:01.233,437,0,66
2026-08-11 14:27:01.434,442,0,62
2026-08-11 14:27:01.635,445,0,64
2026-08-11 14:27:01.835,439,0,64
2026-08-11 14:27:02.036,437,0,64
2026-08-11 14:27:02.237,440,0,65
2026-08-11 14:27:02.438,440,0,69
2026-08-11 14:27:02.638,444,0,70
2026-08-11 14:27:02.839,449,0,69
2026-08-11 14:27:03.040,453,0,69
2026-08-11 14:27:03.240,438,0,85
2026-08-11 14:27:03.441,431,0,68
2026-08-11 14:27:03.642,430,0,67
2026-08-11 14:27:03.846,431,0,66
2026-08-11 14:27:04.043,431,0,65
2026-08-11 14:27:04.244,430,0,65
2026-08-11 14:27:04.449,429,0,67
2026-08-11 14:27:04.649,427,0,68
2026-08-11 14:27:04.846,426,0,68
2026-08-11 14:27:05.051,425,0,69
2026-08-11 14:27:05.251,425,0,68
2026-08-11 14:27:05.452,425,0,67
2026-08-11 14:27:05.653,425,0,67
2026-08-11 14:27:05.853,425,0,65
2026-08-11 14:27:06.054,425,0,65
2026-08-11 14:27:06.255,424,0,65
2026-08-11 14:27:06.456,427,0,70
2026-08-11 14:27:06.656,427,0,73
2026-08-11 14:27:06.857,427,0,73
2026-08-11 14:27:07.058,428,0,74
2026-08-11 14:27:07.258,429,0,74
2026-08-11 14:27:07.459,429,0,73
2026-08-11 14:27:07.660,430,0,73
2026-08-11 14:27:07.860,431,0,72
2026-08-11 14:27:08.061,432,0,71
2026-08-11 14:27:08.262,434,0,70
2026-08-11 14:27:08.463,434,0,70
2026-08-11 14:27:08.667,434,0,72
2026-08-11 14:27:08.864,435,0,73
2026-08-11 14:27:09.065,435,0,73
2026-08-11 14:27:09.269,436,0,74
2026-08-11 14:27:09.470,432,0,74
2026-08-11 14:27:09.671,430,0,73
2026-08-11 14:27:09.872,429,0,73
2026-08-11 14:27:10.072,429,0,72
2026-08-11 14:27:10.273,428,0,71
2026-08-11 14:27:10.473,428,0,71
2026-08-11 14:27:10.674,428,0,71
2026-08-11 14:27:10.875,427,0,73
2026-08-11 14:27:11.076,430,0,79
2026-08-11 14:27:11.276,430,0,79
2026-08-11 14:27:11.477,430,0,79
2026-08-11 14:27:11.678,430,0,79
2026-08-11 14:27:11.879,430,0,78
2026-08-11 14:27:12.079,430,0,77
2026-08-11 14:27:12.280,430,0,75
2026-08-11 14:27:12.480,430,0,75
2026-08-11 14:27:12.681,430,0,75
2026-08-11 14:27:12.882,427,0,71
2026-08-11 14:27:13.083,427,0,71
2026-08-11 14:27:13.283,427,0,72
2026-08-11 14:27:13.488,427,0,72
2026-08-11 14:27:13.689,427,0,70
2026-08-11 14:27:13.889,428,0,70
2026-08-11 14:27:14.090,428,0,70
2026-08-11 14:27:14.291,428,0,68
2026-08-11 14:27:14.492,428,0,67
2026-08-11 14:27:14.692,429,0,67
2026-08-11 14:27:14.893,427,0,64
2026-08-11 14:27:15.094,427,0,65
2026-08-11 14:27:15.294,427,0,66
2026-08-11 14:27:15.495,428,0,66
2026-08-11 14:27:15.696,428,0,66
2026-08-11 14:27:15.896,429,0,66
2026-08-11 14:27:16.097,429,0,69
2026-08-11 14:27:16.298,430,0,68
2026-08-11 14:27:16.499,430,0,64
2026-08-11 14:27:16.699,431,0,62
2026-08-11 14:27:16.900,431,0,61
2026-08-11 14:27:17.101,432,0,61
2026-08-11 14:27:17.301,433,0,61
2026-08-11 14:27:17.502,433,0,62
2026-08-11 14:27:17.707,434,0,62
2026-08-11 14:27:17.907,434,0,62
2026-08-11 14:27:18.108,433,0,62
2026-08-11 14:27:18.309,433,0,61
2026-08-11 14:27:18.510,433,0,61
2026-08-11 14:27:18.710,434,0,62
2026-08-11 14:27:18.911,434,0,63
2026-08-11 14:27:19.112,434,0,64
2026-08-11 14:27:19.312,433,0,66
2026-08-11 14:27:19.513,433,0,67
