Timestamp,Potentiometer,Button,Light
2026-08-11 20:09:05.658,729,0,67
2026-08-11 20:09:05.659,729,0,68
2026-08-11 20:09:05.659,729,0,67
2026-08-11 20:09:05.662,729,0,68
2026-08-11 20:09:05.662,729,0,68
2026-08-11 20:09:05.662,729,0,68
2026-08-11 20:09:05.662,729,0,68
2026-08-11 20:09:05.662,729,0,67
2026-08-11 20:09:05.662,729,0,67
2026-08-11 20:09:05.662,729,0,68
2026-08-11 20:09:05.662,729,0,67
2026-08-11 20:09:05.665,729,0,68
2026-08-11 20:09:05.665,729,0,68
2026-08-11 20:09:05.665,729,0,68
2026-08-11 20:09:05.665,729,0,68
2026-08-11 20:09:05.665,729,0,67
2026-08-11 20:09:05.665,729,0,67
2026-08-11 20:09:07.713,731,0,66
2026-08-11 20:09:07.910,731,0,67
2026-08-11 20:09:08.114,730,0,67
2026-08-11 20:09:08.315,730,0,66
2026-08-11 20:09:08.516,731,0,66
2026-08-11 20:09:08.717,731,0,67
2026-08-11 20:09:08.918,731,0,66
2026-08-11 20:09:09.118,731,0,66
2026-08-11 20:09:09.319,731,0,15
2026-08-11 20:09:09.519,731,0,11
2026-08-11 20:09:09.720,731,0,10
2026-08-11 20:09:09.921,731,0,8
2026-08-11 20:09:10.121,731,0,8
2026-08-11 20:09:10.322,731,0,9
2026-08-11 20:09:10.523,731,0,11
2026-08-11 20:09:10.724,731,0,64
2026-08-11 20:09:10.924,731,0,66
2026-08-11 20:09:11.125,731,0,66
2026-08-11 20:09:11.326,731,0,66
2026-08-11 20:09:11.527,731,0,66
2026-08-11 20:09:11.731,731,0,66
2026-08-11 20:09:11.928,731,0,66
2026-08-11 20:09:12.128,731,0,66
2026-08-11 20:09:12.333,731,0,67
2026-08-11 20:09:12.534,732,0,67
2026-08-11 20:09:12.730,732,0,67
2026-08-11 20:09:12.935,732,0,67
2026-08-11 20:09:13.136,732,0,67
2026-08-11 20:09:13.337,732,0,67
2026-08-11 20:09:13.537,867,0,67
2026-08-11 20:09:13.738,877,0,67
2026-08-11 20:09:13.939,877,0,66
2026-08-11 20:09:14.139,944,0,66
2026-08-11 20:09:14.340,1022,0,67
2026-08-11 20:09:14.541,1022,0,67
2026-08-11 20:09:14.742,1022,0,67
2026-08-11 20:09:14.942,1022,0,67
2026-08-11 20:09:15.143,1022,0,67
2026-08-11 20:09:15.344,1022,0,67
2026-08-11 20:09:15.545,1022,0,67
2026-08-11 20:09:15.749,1022,0,66
2026-08-11 20:09:15.950,1022,0,66
2026-08-11 20:09:16.150,1022,0,65
2026-08-11 20:09:16.351,1022,0,66
2026-08-11 20:09:16.552,1022,0,66
2026-08-11 20:09:16.753,1022,0,67
2026-08-11 20:09:16.953,1022,0,67
2026-08-11 20:09:17.154,1022,0,67
2026-08-11 20:09:17.355,922,0,67
2026-08-11 20:09:17.555,921,0,67
2026-08-11 20:09:17.756,765,0,66
2026-08-11 20:09:17.957,732,0,66
2026-08-11 20:09:18.158,711,0,66
2026-08-11 20:09:18.358,540,0,66
2026-08-11 20:09:18.559,482,0,66
2026-08-11 20:09:18.760,461,0,67
2026-08-11 20:09:18.960,460,0,66
2026-08-11 20:09:19.161,460,0,67
2026-08-11 20:09:19.362,460,0,67
2026-08-11 20:09:19.562,461,0,67
2026-08-11 20:09:19.763,461,1,67
2026-08-11 20:09:19.964,461,0,66
2026-08-11 20:09:20.164,460,0,66
2026-08-11 20:09:20.365,461,1,66
2026-08-11 20:09:20.566,461,1,66
2026-08-11 20:09:20.767,461,0,67
2026-08-11 20:09:20.967,461,1,67
2026-08-11 20:09:21.168,461,0,67
2026-08-11 20:09:21.373,461,0,67
2026-08-11 20:09:21.573,461,0,67
2026-08-11 20:09:21.774,461,0,66
2026-08-11 20:09:21.975,461,0,66
2026-08-11 20:09:22.175,461,0,65
2026-08-11 20:09:22.376,461,0,65
2026-08-11 20:09:22.577,461,0,65
2026-08-11 20:09:22.778,461,0,66
2026-08-11 20:09:22.978,461,0,67
2026-08-11 20:09:23.179,461,0,67
2026-08-11 20:09:23.380,461,0,67
2026-08-11 20:09:23.580,461,0,67
2026-08-11 20:09:23.781,461,0,67
2026-08-11 20:09:23.982,461,0,66
2026-08-11 20:09:24.183,461,0,65
2026-08-11 20:09:24.383,461,0,65
2026-08-11 20:09:24.584,462,0,65
2026-08-11 20:09:24.785,461,0,66
2026-08-11 20:09:24.985,461,0,66
2026-08-11 20:09:25.186,461,0,66
2026-08-11 20:09:25.387,462,0,67
