Timestamp,Potentiometer,Button,Light
2026-08-11 18:16:39.050,645,0,54
2026-08-11 18:16:39.050,645,0,54
2026-08-11 18:16:39.050,645,0,55
2026-08-11 18:16:39.050,645,0,55
2026-08-11 18:16:39.050,645,0,55
2026-08-11 18:16:39.050,645,0,54
2026-08-11 18:16:39.050,645,0,54
2026-08-11 18:16:39.050,645,0,54
2026-08-11 18:16:39.050,645,0,54
2026-08-11 18:16:39.050,645,0,54
2026-08-11 18:16:39.050,645,0,55
2026-08-11 18:16:39.050,645,0,55
2026-08-11 18:16:39.050,645,0,55
2026-08-11 18:16:39.050,645,0,54
2026-08-11 18:16:39.050,645,0,54
2026-08-11 18:16:39.244,645,0,54
2026-08-11 18:16:39.444,645,0,54
2026-08-11 18:16:39.645,645,0,54
2026-08-11 18:16:39.845,645,0,54
2026-08-11 18:16:40.046,645,0,54
2026-08-11 18:16:40.247,645,0,55
2026-08-11 18:16:40.448,645,0,55
2026-08-11 18:16:40.648,645,0,55
2026-08-11 18:16:40.849,645,0,54
2026-08-11 18:16:41.054,645,0,54
2026-08-11 18:16:41.254,645,0,54
2026-08-11 18:16:41.455,645,0,54
2026-08-11 18:16:41.656,645,0,54
2026-08-11 18:16:41.856,645,0,54
2026-08-11 18:16:42.057,645,0,54
2026-08-11 18:16:42.258,645,0,54
2026-08-11 18:16:42.459,645,0,54
2026-08-11 18:16:42.659,645,0,54
2026-08-11 18:16:42.860,645,0,54
2026-08-11 18:16:43.061,645,0,54
2026-08-11 18:16:43.261,645,0,54
2026-08-11 18:16:43.462,645,0,54
2026-08-11 18:16:43.663,645,0,54
2026-08-11 18:16:43.863,645,0,55
2026-08-11 18:16:44.064,645,0,55
2026-08-11 18:16:44.265,645,0,55
2026-08-11 18:16:44.466,645,0,54
2026-08-11 18:16:44.666,645,0,55
2026-08-11 18:16:44.867,645,0,54
2026-08-11 18:16:45.068,645,0,54
2026-08-11 18:16:45.272,645,0,54
2026-08-11 18:16:45.473,645,0,54
2026-08-11 18:16:45.670,645,0,54
2026-08-11 18:16:45.874,645,0,55
2026-08-11 18:16:46.075,645,0,55
2026-08-11 18:16:46.276,645,0,55
2026-08-11 18:16:46.477,645,0,55
2026-08-11 18:16:46.677,645,0,54
2026-08-11 18:16:46.878,645,0,54
2026-08-11 18:16:47.079,645,0,54
2026-08-11 18:16:47.279,645,0,54
2026-08-11 18:16:47.480,645,0,19
2026-08-11 18:16:47.681,645,0,10
2026-08-11 18:16:47.881,645,0,16
2026-08-11 18:16:48.082,645,0,15
2026-08-11 18:16:48.283,645,0,16
2026-08-11 18:16:48.483,645,0,53
2026-08-11 18:16:48.684,645,0,53
